"day","temp","gen","size","n","diff","surv","growth","eggs","offspring","size.offspring"
34,-0.642431366780962,"A1",-0.279607459811977,-0.405129441926006,2.93145833333333,1,0.0568545234880251,NA,NA,NA
34,-0.642431366780962,"A1",-0.379372480484017,-0.405129441926006,2.93145833333333,1,0.0795963328832351,NA,NA,NA
34,-0.642431366780962,"A2",0.019687602204142,0.472418674046498,2.93255787037037,1,0,NA,NA,NA
34,-0.642431366780962,"A2",-0.778432563172175,0.472418674046498,2.93255787037037,1,0.0681998476554329,NA,NA,NA
34,-0.642431366780962,"A2",0.368865174556281,0.472418674046498,2.93255787037037,1,0.0568332063795274,NA,NA,NA
34,-0.642431366780962,"L",0.917572788252499,-0.843903499912258,2.88195601851852,1,0.0115662186095638,4,NA,NA
34,-0.642431366780962,"L",0.56839521590036,-0.843903499912258,2.88195601851852,1,0.0346986558286915,3,NA,NA
34,-0.642431366780962,"L",0.767925257244439,-0.843903499912258,2.88195601851852,1,0.0231324372191276,3,NA,NA
34,-0.642431366780962,"A3",0.61827772623638,0.459122490471157,2.87920138888889,1,-0.0231545688064544,3,NA,NA
34,-0.642431366780962,"A3",-1.17749264586033,0.459122490471157,2.87920138888889,1,0.069463706419363,NA,NA,NA
34,-0.642431366780962,"A3",-1.32714017686839,0.459122490471157,2.87920138888889,1,0.115772844032272,NA,NA,NA
34,-0.642431366780962,"A4",1.81545797430085,-0.0727248525424817,2.9915625,1,0,10,NA,NA
34,-0.642431366780962,"A4",-1.07772762518829,-0.0727248525424817,2.9915625,1,0.100282043246631,NA,NA,NA
34,-0.642431366780962,"A4",-1.32714017686839,-0.0727248525424817,2.9915625,1,0.100282043246631,NA,NA,NA
37,-0.642431366780962,"A1",-0.0301949081318777,-0.671053113432825,4.04928240740741,0,NA,NA,NA,NA
37,-0.642431366780962,"A1",0.119452622876181,-0.671053113432825,4.04928240740741,0,NA,NA,NA,NA
37,-0.642431366780962,"A1",0.967455298588518,-0.671053113432825,4.04928240740741,1,0.0576233786279005,NA,NA,NA
37,-0.642431366780962,"A2",1.31663287094066,1.53611336007378,4.03684027777778,1,-0.00825728318180653,NA,NA,NA
37,-0.642431366780962,"A2",-0.279607459811977,1.53611336007378,4.03684027777778,1,0.264233061817807,NA,NA,NA
37,-0.642431366780962,"A2",1.56604542262076,1.53611336007378,4.03684027777778,1,0.0495436990908388,NA,NA,NA
37,-0.642431366780962,"L",0.56839521590036,-0.604572195556121,4.0355787037037,0,NA,2,NA,NA
37,-0.642431366780962,"L",1.31663287094066,-0.604572195556121,4.0355787037037,0,NA,1,NA,NA
37,-0.642431366780962,"L",1.26675036060464,-0.604572195556121,4.0355787037037,1,0.0495591870916673,NA,NA,NA
37,-0.642431366780962,"A3",-1.02784511485227,0.0336446160602461,4.04405092592593,1,0.0824256023079169,NA,NA,NA
37,-0.642431366780962,"A3",-1.52667021821247,0.0336446160602461,4.04405092592593,1,0.0494553613847501,NA,NA,NA
37,-0.642431366780962,"A3",0.56839521590036,0.0336446160602461,4.04405092592593,0,NA,1,NA,NA
37,-0.642431366780962,"A4",-0.828315073508195,0.445826306895816,3.9809375,1,0.0586126592877515,NA,NA,NA
37,-0.642431366780962,"A4",-1.17749264586033,0.445826306895816,3.9809375,1,0.0586126592877515,NA,NA,NA
37,-0.642431366780962,"A4",1.1669853399326,0.445826306895816,3.9809375,1,0.0251197111233221,6,NA,NA
41,-0.642431366780962,"A1",1.21686785026862,-0.830607316336917,2.95239583333333,1,0,1,NA,NA
41,-0.642431366780962,"A1",-0.080077418467898,-0.830607316336917,2.95239583333333,1,0.0564513283703208,NA,NA,NA
41,-0.642431366780962,"A1",-1.82596528022859,-0.830607316336917,2.95239583333333,0,NA,NA,NA,NA
41,-0.642431366780962,"A2",-0.080077418467898,0.738342345553317,2.95972222222222,1,0.0337869544814641,NA,NA,NA
41,-0.642431366780962,"A2",1.81545797430085,0.738342345553317,2.95972222222222,1,-0.033786954481464,NA,NA,NA
41,-0.642431366780962,"A2",0.4187476848923,0.738342345553317,2.95972222222222,1,0.0337869544814641,NA,NA,NA
41,-0.642431366780962,"L",1.26675036060464,-0.990161519241009,2.96869212962963,1,0.0112282890504689,2,NA,NA
41,-0.642431366780962,"L",1.06722031926056,-0.990161519241009,2.96869212962963,1,-0.0112282890504688,1,NA,NA
41,-0.642431366780962,"L",1.01733780892454,-0.990161519241009,2.96869212962963,1,-0.0112282890504688,NA,NA,NA
41,-0.642431366780962,"A3",0.51851270556434,-0.0594286689671407,2.96053240740741,0,NA,3,NA,NA
41,-0.642431366780962,"A3",-0.728550052836155,-0.0594286689671407,2.96053240740741,1,0.123851597013175,NA,NA,NA
41,-0.642431366780962,"A3",-1.82596528022859,-0.0594286689671407,2.96053240740741,0,NA,NA,NA,NA
41,-0.642431366780962,"A4",2.11475303631697,-0.179094321145209,2.91280092592593,1,0,4,NA,NA
41,-0.642431366780962,"A4",0.318982664220261,-0.179094321145209,2.91280092592593,1,0,1,NA,NA
41,-0.642431366780962,"A4",-1.62643523888451,-0.179094321145209,2.91280092592593,0,NA,NA,NA,NA
44,-0.642431366780962,"A1",0.269100153884241,-0.950272968514986,4.01179398148148,1,0.0830883477247353,NA,NA,NA
44,-0.642431366780962,"A1",0.318982664220261,-0.950272968514986,4.01179398148148,0,NA,NA,NA,NA
44,-0.642431366780962,"A1",1.26675036060464,-0.950272968514986,4.01179398148148,1,0,5,4,-1.82596528022859
44,-0.642431366780962,"A2",0.46863019522832,-0.0993172196931636,4.01678240740741,1,NA,2,NA,NA
44,-0.642431366780962,"A2",0.71804274690842,-0.0993172196931636,4.01678240740741,1,0.0082985160639677,3,NA,NA
44,-0.642431366780962,"A2",0.019687602204142,-0.0993172196931636,4.01678240740741,1,0.0746866445757095,NA,NA,NA
44,-0.642431366780962,"L",1.51616291228474,-1.01675388639169,4.0133912037037,0,NA,2,NA,NA
44,-0.642431366780962,"L",0.867690277916479,-1.01675388639169,4.0133912037037,1,0.0249165842362231,3,NA,NA
44,-0.642431366780962,"L",1.4163978916127,-1.01675388639169,4.0133912037037,1,-0.0332221123149641,7,NA,NA
44,-0.642431366780962,"A3",1.76557546396484,-0.577979828405438,4.01519675925926,0,NA,1,NA,NA
44,-0.642431366780962,"A3",0.318982664220261,-0.577979828405438,4.01519675925926,1,0.033207172979969,1,NA,NA
44,-0.642431366780962,"A3",-1.52667021821247,-0.577979828405438,4.01519675925926,1,0.132828691919876,NA,NA,NA
44,-0.642431366780962,"A4",2.11475303631697,-0.272167606172596,4.02614583333333,1,-0.0331168663165248,NA,NA,NA
44,-0.642431366780962,"A4",1.51616291228474,-0.272167606172596,4.02614583333333,1,0,NA,NA,NA
44,-0.642431366780962,"A4",-0.379372480484017,-0.272167606172596,4.02614583333333,1,0.082792165791312,NA,NA,NA
48,-0.642431366780962,"A1",0.71804274690842,-0.897088234213622,2.98637731481481,1,0.0334853869616273,2,NA,NA
48,-0.642431366780962,"A1",-1.82596528022859,-0.897088234213622,2.98637731481481,1,0.0446471826155033,NA,NA,NA
48,-0.642431366780962,"A1",0.61827772623638,-0.897088234213622,2.98637731481481,1,0.0223235913077517,1,NA,NA
48,-0.642431366780962,"A2",0.169335133212202,0.140014084662974,2.98402777777778,1,0,NA,NA,NA
48,-0.642431366780962,"A2",0.61827772623638,0.140014084662974,2.98402777777778,1,0.0446823365138469,1,NA,NA
48,-0.642431366780962,"A2",0.767925257244439,0.140014084662974,2.98402777777778,1,-0.0111705841284617,1,NA,NA
48,-0.642431366780962,"L",0.917572788252499,-0.923680601364304,2.98606481481482,1,0.0669777826012806,5,2,-1.67631774922053
48,-0.642431366780962,"L",0.867690277916479,-0.923680601364304,2.98606481481482,1,0.122792601435681,5,NA,NA
48,-0.642431366780962,"L",1.36651538127668,-0.923680601364304,2.98606481481482,1,0.0781407463681608,12,NA,NA
48,-0.642431366780962,"A3",0.4187476848923,-0.671053113432825,2.9809837962963,0,NA,4,NA,NA
48,-0.642431366780962,"A3",-0.678667542500136,-0.671053113432825,2.9809837962963,1,0.089455926260983,NA,NA,NA
48,-0.642431366780962,"A3",0.867690277916479,-0.671053113432825,2.9809837962963,1,-0.0447279631304915,5,NA,NA
48,-0.642431366780962,"A4",0.56839521590036,-0.564683644830098,2.97421296296296,1,0.0448297869028532,3,1,-1.87584779056461
48,-0.642431366780962,"A4",0.61827772623638,-0.564683644830098,2.97421296296296,0,NA,2,2,-1.72620025955655
48,-0.642431366780962,"A4",0.368865174556281,-0.564683644830098,2.97421296296296,1,0.0896595738057064,NA,NA,NA
51,-0.642431366780962,"A1",-1.77608276989257,-0.73753403130953,4.08327546296296,1,0.13877747700506,NA,NA,NA
51,-0.642431366780962,"A1",0.867690277916479,-0.73753403130953,4.08327546296296,0,NA,NA,NA,NA
51,-0.642431366780962,"A1",0.668160236572399,-0.73753403130953,4.08327546296296,0,NA,2,NA,NA
51,-0.642431366780962,"A2",0.917572788252499,0.153310268238315,4.07863425925926,1,0.0245180110898596,1,NA,NA
